AppID,Name,Primary_Genre,Price,Review_Score_Pct,Review_Count,Playtime_Hours,Languages_Count,Multiplayer
1072450,"iTube HD Video Downloader - Download videos from 10000+ sites, 3X Faster Download Speed, Download Entire Playlist, Record Online Video.",20,2,0,0,0,2,0
1054510,Survivalist: Invisible Strain,0,2,1,2,1,2,1
2146140,BlackForge: A Smithing Adventure,1,1,0,0,0,2,0
2245700,Idle Game x100,10,0,0,0,0,1,0
1057990,Viking Trickshot,0,0,2,1,0,1,1
2793710,Dollmare,1,1,2,2,1,2,0
3558730,Surviving Mars: Pioneer,0,2,2,0,0,1,0
1499190,Lost Caves,0,1,2,0,0,1,0
1031670,FPSBois,0,0,0,0,0,1,1
545110,Driver Booster 4 for Steam,20,0,1,2,1,2,0
1676910,Onde,1,1,2,2,0,2,0
397310,Looterkings,0,1,0,2,1,1,1
660880,b,4,0,2,2,1,1,0
416600,Full Metal Furies,0,1,2,2,1,2,1
1689270,Raven's Hike,0,1,2,1,0,2,0
500470,Emergence ᵠ,2,2,2,0,0,1,0
1718300,Fallen Relics,0,2,2,0,0,1,1
896890,VR Paradise - Steam Edition,10,2,0,1,0,1,0
2411390,Top Villain: Total Domination,4,1,1,0,0,1,0
730090,Travel VR,4,0,0,0,0,1,0
880800,AKAI NOROI,10,2,0,0,0,1,0
675410,Eternal Essence,4,0,0,1,0,1,0
2092660,Magnet Block,10,1,2,0,0,2,0
1210490,YesterMorrow,0,2,0,1,0,2,0
359560,Shutter,1,1,1,1,1,1,0
2392500,Ever 17 - The Out of Infinity,1,2,1,1,0,1,0
2518360,Sorrow Asylum,10,1,1,0,0,2,0
808800,Star Singularity,0,1,1,1,0,1,0
646500,Egypt: Old Kingdom,10,1,1,2,1,2,0
1336980,NOBUNAGA'S AMBITION: Awakening,16,2,1,2,1,1,0
1070860,Serin Fate,1,2,1,2,1,1,0
1088750,Soda Story - Brewing Tycoon,16,2,2,1,1,1,0
595500,Freedom Planet 2,0,2,2,2,1,1,0
2373390,VVAV ONE,0,2,0,1,0,1,1
695330,SEASON: A letter to the future,1,2,2,2,1,2,0
426190,Miner Meltdown,0,1,1,1,0,1,1
895760,Ollie-Oop,0,2,1,0,0,1,0
1809310,侠之信条,10,2,0,1,1,1,0
316430,Battle of Empires : 1914-1918,0,2,0,2,1,2,1
598660,Plevr,20,2,0,0,0,1,0
3019800,Amber Alert,0,1,0,1,0,2,0
2657930,Erannorth Renaissance,1,2,2,0,1,1,0
660340,Robot King Part I: Rebooted and Ready,0,0,0,1,0,1,0
210950,Rune Classic,0,2,2,2,0,2,1
1335940,Ball-it Hell,0,0,2,2,0,2,0
749140,Prehistorik 2,0,2,2,1,0,1,0
814630,ELF,0,1,0,0,0,1,0
2072950,Heavy Works,4,1,0,0,0,1,0
3070570,The Paradixion: Christmas,1,0,2,0,0,2,0
434430,Abbot's Book Demo,1,0,1,1,1,1,0
1845280,Momo is Here,1,1,0,1,0,1,0
2618360,Kingdom of Fallen: The Last Stand,0,2,0,0,0,2,0
631660,Immersion Chess,4,0,0,1,0,1,1
1180270,Forbidden Love With The Ghost Girl,1,2,2,1,0,1,0
508990,Handsome Mr. Frog,0,0,2,1,1,1,0
1628890,NecroBoy : Path to Evilship,1,1,2,0,0,2,0
1296260,Sakura Knight 2,16,1,1,1,0,1,0
80330,The Blackwell Legacy,1,1,2,2,1,1,0
3057190,LOOTPLOT,10,1,2,1,1,1,0
676770,Island Dash,1,0,1,2,0,1,0
574180,Rem Survival,0,2,1,2,0,2,1
2384130,Shell of a King,0,2,2,0,0,1,0
3410,Heavy Weapon Deluxe,4,2,1,2,0,1,0
3675060,Goblin_Gnome_Horn,0,1,2,1,0,1,0
1707770,Animals Memory: Monkeys,4,0,1,0,0,1,0
1090060,Weapon Hacker,0,2,2,0,0,1,0
2521600,Little-Known Galaxy,1,2,2,2,1,1,0
403640,Dishonored 2,0,2,2,2,1,2,0
620590,Ancestors Legacy,19,1,1,2,1,2,1
3075020,It's On The Mouse,0,1,1,0,0,1,0
27940,Dead Horde,0,1,0,2,0,1,1
566490,Keen: One Girl Army,10,1,2,1,0,2,0
996770,Moving Out,0,1,1,2,1,2,1
1216470,Zoria: Prologue (2020),0,0,1,2,0,1,0
1125830,Hyperspaced,0,2,2,0,0,2,1
1391960,Star Island,0,1,2,0,0,2,0
621930,Attack of the Earthlings,10,1,1,2,1,2,0
231740,Knights of Pen and Paper +1 Edition,10,1,1,2,1,2,0
594330,Visage,0,2,1,2,1,2,0
1126890,Urban Cards,10,2,1,1,1,2,1
954270,LOGistICAL 2,4,0,0,1,0,1,0
1734250,Triple Take,0,0,2,1,0,1,0
2290270,Habroxia,0,0,2,0,0,1,0
3162110,Space Cycle,10,0,2,1,0,2,0
2256260,Ends,1,1,1,0,0,1,0
417920,Mistfal,22,0,0,1,1,1,0
557580,Ancient Guardian,0,0,0,1,1,2,0
1199450,Dark Raider,0,0,0,1,0,1,0
781610,Night Fly,1,0,0,1,0,1,0
1515980,Kill Demons,10,2,0,0,0,1,0
1585220,Melatonin,0,2,2,2,1,2,0
629970,Beast Pets,4,2,2,0,0,1,0
1441680,Tree Trunk Brook,1,0,1,1,0,1,0
498190,Dragon Rage,0,1,1,1,1,2,0
1993180,Quilts and Cats of Calico,4,2,2,2,0,2,1
286480,Black Mirror III,1,1,2,2,1,2,0
1172520,Colorgrid,4,0,2,1,0,1,0
384550,Painters Guild,4,0,0,2,0,1,0
323380,The Magic Circle,0,2,2,2,1,2,0
2067590,Upload Simulator,10,0,1,1,1,2,0
1208370,DUMB Infernal,0,0,1,0,0,1,0
1345740,恋爱绮谭~不存在的夏天~,1,1,2,2,1,1,0
2936180,茜色,4,1,2,2,0,1,0
41300,Altitude,0,0,2,2,1,1,1
1126220,EasyPianoGame,10,2,0,0,0,1,0
2403340,大科学家,1,0,2,1,0,1,0
298400,Knightmare Tower,0,1,2,2,1,2,0
716380,The Chemist,4,2,0,1,0,1,0
743960,Super Powered Battle Friends,0,2,0,0,0,1,1
1949480,AIRBORNE,1,0,2,0,0,1,0
497590,Sapper's bad dream,0,1,0,0,1,1,0
1714910,Slappy Board,0,1,1,0,0,2,0
1462650,LAST EMBRYO -EITHER OF BRAVE TO STORY-,1,2,2,2,1,1,0
528450,Hunt: The Unknown Quarry,10,0,0,1,0,1,1
586360,Pyro VR,0,2,0,1,0,1,0
579490,RUSH: A Disney • PIXAR Adventure,1,2,0,2,1,2,1
665440,Civil War: Gettysburg,19,2,1,0,0,1,0
31810,Nancy Drew®: Last Train to Blue Moon Canyon,1,2,2,2,1,1,0
1178180,BATYA,10,1,1,0,0,1,0
2149430,Click To Sail,10,1,1,0,0,1,0
645460,Mind Maze,0,1,1,1,0,2,1
2726490,Hamster Hunter,0,1,2,2,0,1,1
292630,Uriel's Chasm,1,2,0,2,1,1,0
1509080,Nox Archaist,13,1,1,1,0,1,0
1362340,Freelancer Life Simulator,1,0,0,0,0,2,0
1297430,Deadly Dozen Reloaded,0,2,0,0,0,2,0
1247110,Chasing Light,1,2,1,2,0,1,0
1803220,Koala Kids Golf,4,2,2,0,0,1,1
3008240,How We Die,1,2,1,0,0,1,0
1342480,Hard Night VR,0,2,0,0,0,1,0
1249800,Xuan-Yuan Sword VII,0,2,0,2,1,2,0
928950,LOEK,0,0,2,2,0,1,0
1358440,Halver,1,2,2,1,0,1,0
3203370,Ala Mobile,10,1,1,0,0,2,1
366180,Disposable Heroes,0,0,0,1,1,1,1
659,Portal 2,0,1,2,2,0,2,1
2206390,BandRoll,1,0,1,1,0,2,0
2963550,Game of Fate: Chasing Through Time,1,2,2,2,1,2,0
984110,SYNTHETIK: Arena,0,0,2,2,1,2,1
533060,PuppetShow™: Mystery of Joyville,1,1,2,0,0,1,0
1187870,FORZA POLPO!,0,2,2,0,0,1,0
476480,Heaven Forest - VR MMO,1,0,0,2,1,1,1
628460,Lily of the Valley,4,1,2,1,0,1,0
237350,Frozen Cortex,10,2,0,2,1,1,1
818570,Zombie Desperation,22,0,1,1,0,1,0
753090,Marius,8,0,0,0,0,1,0
678290,Ezy,0,0,1,0,0,2,0
2091500,Warlords Under Siege,16,2,1,2,1,2,0
1783800,Crossroad OS,1,1,2,2,0,2,0
1619230,The Star Named EOS,1,2,2,2,1,2,0
1001240,VR Flight Simulator New York - Cessna,16,2,0,0,0,1,0
1550660,Oakrot - it's literally a book,4,0,2,0,0,1,0
348550,GUILTY GEAR XX ACCENT CORE PLUS R,0,1,2,2,1,2,1
316600,QP Shooting - Dangerous!!,0,1,2,2,1,1,0
358310,Blake Stone: Planet Strike,0,0,0,1,0,1,0
932980,Axis Football 2018,16,2,0,1,1,1,1
1015090,Last Day of Rome,10,2,0,1,0,2,0
2585580,Legacy of Sin: Ill-Boding,4,2,1,0,0,2,0
1547090,Fantasma,0,2,0,0,0,1,1
364100,Space Robot Samurai Zombie Slayer,0,1,0,0,0,1,0
1088160,Led It Rain VR,0,0,1,0,0,1,0
574740,Fausts Alptraum,1,0,2,2,0,1,0
415530,"Fly, Glowfly!",4,2,1,0,1,1,0
458170,SpiritSphere DX,0,2,1,1,1,1,1
1073130,Rivals Squad,0,0,1,1,0,1,1
667870,MINDNIGHT,8,0,1,2,1,1,1
525100,SLIVER.tv,20,0,0,0,0,1,0
1657600,Christmas Stories: Puss in Boots Collector's Edition,1,2,1,0,0,1,0
530960,ROM: Extraction,0,2,0,1,0,1,0
2993780,FANTASY LIFE i: The Girl Who Steals Time,13,2,2,2,1,2,1
38740,EDGE,0,0,2,2,0,2,0
325110,Save the Furries,4,1,1,0,0,2,0
1221320,Self-Checkout Unlimited,4,1,1,1,0,1,0
1047580,Ghost Grab 3000,0,0,2,0,0,2,0
775820,Controllers Battery Indicator,10,0,0,1,0,2,0
607440,Escape: VR,10,0,1,1,1,1,0
548320,Magical Mysteries: Path of the Sorceress,1,2,0,0,1,2,0
601570,Fix Me Fix You,15,1,1,1,1,1,0
2510680,Orcish Skies,19,1,2,0,0,1,0
1163500,Warp Drive,10,1,0,0,0,2,1
1831980,Idle Superpowers,13,2,1,1,1,1,0
1391540,Uberlaufer,0,2,1,1,0,1,0
1912420,Sunshine Shuffle,4,2,1,1,0,1,0
362400,Regimental Chess,19,0,0,2,1,1,1
409520,Ginger: Beyond the Crystal,1,1,0,1,0,2,0
1297160,a new life.,10,1,2,2,0,2,0
2117930,Drakkon World Builder,1,1,2,0,0,1,0
1033700,Kingdoms Of Rhea,0,2,0,1,0,1,0
810670,NALOGI,1,0,1,2,1,1,0
865980,BOSSGARD,0,2,0,2,0,2,1
32360,The Secret of Monkey Island: Special Edition,1,2,2,2,1,2,0
849670,Oval,0,2,2,0,0,1,1
861410,Brave Dungeon - The Meaning of Justice -,4,2,1,0,0,2,0
345340,The Grave Digger,0,1,1,0,0,1,0
3306400,Redemption of Liuyin,0,2,1,1,0,2,0
887550,Dimetrosaur,10,0,2,0,0,1,0
570940,DARK SOULS™: REMASTERED,0,2,2,2,1,2,1
2305840,Cat Quest III,0,2,2,2,1,2,1
1207320,Gray Zone,0,2,0,1,0,2,0
2062820,Backroom Beyond,0,1,0,0,0,2,0
511570,NIGHTSTAR,0,2,2,1,0,1,0
1998170,Second Thoughts,10,1,0,1,0,1,0
2107810,Marine Survivors,0,0,0,0,0,1,0
1613680,Arrow Sudoku,4,2,2,1,1,1,0
1631210,Be My Girlfriends,0,0,0,2,0,1,0
599000,Pizza Connection 2,16,0,1,2,0,1,0
1361760,Cartomante – Fortune Teller,10,1,2,1,0,1,0
1045590,Kaisuo,1,0,1,1,0,1,0
1361750,The Rebellion,0,2,0,0,0,1,1
874450,Lunacy: Saint Rhodes,0,2,0,1,0,2,0
367520,Hollow Knight,0,2,2,2,1,2,0
1265030,Moorhuhn Kart 2,0,2,0,1,0,2,1
424260,Feelings Adrift,0,2,0,1,0,1,0
3027260,BEHEMOTH,0,1,2,2,1,2,0
1042780,Pine,0,1,0,2,1,2,0
1106830,Rainbow Billy: The Curse of the Leviathan,1,2,2,1,1,1,0
825970,The Mystery of Devils House,0,0,0,0,0,1,0
665510,Vengeance: Lost Love,1,2,0,1,0,1,0
786180,ReHack,0,1,1,1,1,1,0
1646030,Cat Slide Tiles,4,1,2,1,0,2,0
1388590,Yakuza 6: The Song of Life,0,2,2,2,1,1,0
972280,Deep Space Shooter,0,0,0,0,0,1,0
512300,Unbox: Newbie's Adventure,0,1,1,2,1,1,1
971540,SAMS,0,0,0,0,0,2,1
1549440,MeiQi 2019,10,1,0,1,0,2,0
1498940,Binky's Trash Service,0,0,2,0,0,1,0
1729160,Heartseeker,0,1,2,0,0,1,0
564150,Rosenkreuzstilette,0,1,1,2,0,1,0
1244760,Beautiful Girl Fight School,0,1,0,0,0,1,0
885380,Need a packet?,16,0,0,0,0,1,0
354230,Devouring Stars,10,2,0,0,0,2,1
454720,RAM BOE,1,0,0,0,0,1,0
451130,Khan: Absolute Power,0,0,0,1,0,1,1
734700,The Lost Gardens,0,1,1,0,0,1,0
1605320,Unusual Findings,1,2,2,2,1,2,0
1958220,WitchSpring R,1,2,2,2,1,2,0
938310,12 Labours of Hercules VIII: How I Met Megara,1,1,2,1,1,1,0
1572040,Through The Fragmentation,1,0,2,1,0,1,0
1215410,Sproots,1,1,0,0,0,1,0
1520810,Flatline,0,0,0,0,0,1,0
253920,Gorky 17,13,1,1,2,1,2,0
2184720,Survivors: Three Kingdoms,0,1,0,1,0,2,0
1506820,Kiki & Ana - The Child,13,0,2,1,0,1,0
733990,I Can't Believe It's Not Gambling,4,0,2,2,1,1,0
2007180,CandySweet,4,2,0,0,0,1,0
2837350,Block Tower TD 2,10,1,1,0,0,1,0
992120,Inch by Inch,0,1,2,1,0,1,0
1604300,LOVE 3,0,2,2,1,0,2,0
1338320,Do Animals Dream?,1,2,0,1,0,1,0
1811500,LOOPERS,1,2,2,2,1,1,0
946000,Captain MaCaw,1,1,2,0,0,1,0
1575830,ArcRunner,0,2,0,1,1,2,1
1965130,Key Puss,4,0,0,0,0,1,0
1561340,Berserk Boy,0,2,1,2,0,2,0
652560,Beached,10,0,0,0,0,1,0
1347460,Dark Cards,10,0,0,0,0,1,1
1595600,Last Generation: Survival,0,0,0,0,0,2,0
3036380,Turtle Champs,0,0,2,1,0,2,1
1083790,Deathbulge: Battle of the Bands,10,2,2,2,1,1,0
713420,Crisis on the Planet of the Apes,0,2,0,0,0,1,0
602930,Wordlase,4,1,0,1,1,1,0
1848590,Kaichu - The Kaiju Dating Sim,10,1,1,1,0,1,0
2668510,Red Dead Redemption,0,2,2,2,1,2,0
422610,1775: Rebellion,19,2,0,1,1,1,0
1202070,Gachi Revenge,0,0,2,2,0,1,0
916140,The Tale of Bistun,0,2,2,1,0,2,0
2178990,Sodaman,0,1,1,2,1,2,0
648440,Pixel Devil and the Broken Cartridge,0,1,0,1,0,2,0
365400,Spoko and Poko,0,0,0,1,1,1,0
2278830,GunSuit Guardians,0,1,2,1,0,1,0
366670,The Travels of Marco Polo,1,0,0,1,1,1,0
2720050,D.A.M. Champion,13,2,1,0,0,1,0
2000040,Space Menace,0,1,0,0,0,2,0
2286790,Helmetman,10,2,1,1,0,1,0
449170,Gnomes Garden 2,1,2,2,1,1,1,0
548570,RAGE 2,0,2,0,2,1,2,0
2097570,StarVaders,1,2,2,2,1,2,0
6040,The Dig®,1,1,2,2,1,2,0
1376910,Super Catboy,0,1,1,2,0,2,0
2748600,Overdrive Warfare,0,0,0,0,0,1,0
707450,March to Glory,19,2,0,0,0,2,1
1055210,Retrograde Arena,0,0,2,2,0,2,1
901735,The Stronghold Collection,19,2,2,2,0,1,1
1660560,Chess Valley 2,4,0,0,0,0,2,0
673190,All-Star Fruit Racing,0,1,0,2,0,2,1
651090,Aces High III,8,0,0,2,0,1,1
1939130,Eve Williams And The Secret Of The Trunk,1,1,2,0,0,1,0
1410200,Uranus,0,1,2,0,0,1,1
1031900,You Can Kana - Learn Japanese Hiragana & Katakana,4,1,2,2,1,1,0
1065920,DoomAI,0,2,1,1,0,1,0
3434330,恶魔的房间 The Demon's Room,1,2,0,0,0,1,0
1823190,A Violent Revelry,0,2,0,1,0,1,0
1272340,Escape to Sidious,4,0,1,0,0,1,1
1250650,AI＊Shoujo/AI＊少女,16,2,1,2,1,1,0
401420,Match 3 Revolution,0,1,0,0,0,1,0
1118820,Seraphic Destroyer,0,0,0,0,0,2,0
466270,Half-Life: A Place in the West,10,0,1,2,0,1,0
1126060,Bunker,10,0,0,0,0,1,0
298220,Terraformer Expedition to Mars,10,2,0,0,0,1,0
225600,Blade Symphony,0,0,0,2,1,2,1
499440,klocki,4,1,2,2,0,2,0
1512530,极限求生,10,0,0,0,0,1,1
1104930,Dots: Revamped!,0,0,2,0,0,1,0
764230,Shoujo City,16,2,1,2,0,2,0
3459850,Monster Girl Saga: Fallen Heroes,0,2,0,0,0,2,0
2619900,Tiny Breakers Camp,0,1,1,1,0,1,0
3104540,SNAP SNAP,1,1,1,1,0,2,0
1020910,Sefirot Shards,10,0,0,1,0,2,1
909470,Touch Type Tale - Strategic Typing,10,2,2,1,0,2,1
1492160,Doll Explorer Prologue,4,0,2,1,0,2,0
1047950,GUILT: The Deathless,0,2,1,1,0,1,0
828910,aMAZE Frozen,1,0,0,1,0,2,0
486480,Tales of Destruction,0,0,0,1,1,1,0
827000,Celtic Kings: Rage of War,19,2,2,1,0,1,1
3601980,Manivore,10,2,1,1,0,2,0
2845630,Ocean Keeper: Dome Survival,0,1,1,2,1,2,0
425820,Dragonpath,0,2,1,1,0,1,1
636520,Gevaudan,1,0,0,1,0,1,0
598060,Slasher's Keep,0,1,1,2,1,1,0
779950,Spirit Roots,0,0,0,0,0,2,0
102840,Shank 2,0,1,1,2,1,1,1
318130,Doom & Destiny,10,1,2,2,1,2,0
454420,Mini Metal,0,2,0,0,1,2,0
1777000,Cut to the Core,4,0,2,1,0,1,0
1452700,宥蘿的奇幻冒險 Yuro's Fantasy Adventure,0,0,2,0,0,1,0
202310,Ridge Racer™ Unbounded,14,1,0,2,1,2,0
966010,Anstorm,0,0,1,1,0,1,0
1358840,Flat Eye,10,2,0,1,1,2,0
3234330,Ninja Ming,0,2,2,1,0,2,0
1098080,3000th Duel,0,2,0,2,0,2,0
1146630,Yokai's Secret,0,0,2,2,0,2,0
2895350,Tactical Mission: Target Rush,0,1,2,0,0,2,0
3403510,Winter Clothing,1,2,2,1,0,2,0
1018870,VR Racing,0,2,0,0,0,1,1
1293540,Outerverse,0,1,0,1,0,1,0
2439830,Demon Loop,1,2,2,0,0,1,0
785100,Cosmic Top Secret,1,1,2,0,0,1,0
2140100,Whisker Squadron: Survivor,0,2,1,2,0,1,0
46520,Wasteland Angel,0,0,0,2,0,1,0
3138570,Unicycle Pizza Time!,1,1,1,1,0,2,1
397540,Borderlands 3,0,2,1,2,1,2,1
2487640,A NOT Troll Game,1,0,1,1,0,2,0
2348400,Techno Banter,1,2,2,1,0,1,0
1848290,Maverta Island,10,2,0,0,0,0,0
851650,LOGistICAL: ABC Islands,4,0,1,1,1,2,0
668210,Super Fancy Pants Adventure,0,1,2,2,0,1,0
1780270,Laptop Tycoon,10,2,1,2,0,2,0
2701410,Pru the Pigeon,0,1,2,1,0,1,0
375190,VROOM: Aerie,0,2,1,0,0,1,0
1926170,Forgotten Hill Tales,1,1,2,1,0,2,0
918500,Fish Duel,0,2,1,0,0,1,1
1105420,Game of Thrones Winter is Coming,11,0,0,2,1,2,1
1218740,Rakion Chaos Force,0,0,0,2,1,1,1
1066760,Moonshine Inc.,16,2,0,1,0,2,0
636930,Soundscape VR: 2017,1,0,0,1,0,1,1
1739160,Meta Meet Cute!!!,1,2,2,0,0,2,0
2001070,Heart of the Machine,13,2,2,2,1,2,0
2132560,On Your Tail,1,2,2,1,1,2,0
789100,My Little Farmies,4,0,0,2,0,2,1
1312900,Deep Dark Forest,10,2,2,0,0,1,1
912250,Simplex Mundi,0,0,1,0,0,1,0
1460540,Farlanders: Prologue,10,0,2,2,1,1,0
2178070,Towers of Aghasba,0,2,0,2,1,2,1
1301620,Cross Princess,1,1,2,2,0,1,0
482450,Nitroplus Blasterz: Heroines Infinite Duel,0,2,2,2,1,1,1
1363350,Monster Harvest,0,1,0,2,1,2,0
2788360,カルトに厳しいギャル-CULT VS GAL-,0,1,2,1,0,1,0
1050340,HOLOGRA,2,2,0,0,0,1,0
3132780,Forestygian,10,2,2,0,0,2,0
1690650,Zombie Survivors,0,1,0,1,0,1,0
2614790,GunDeck[100],0,1,2,0,0,1,1
427570,Dawn of Andromeda,10,1,0,1,0,1,0
514140,Elite Warriors: Vietnam,0,1,0,0,0,1,0
70650,Worms Blast,4,0,0,2,0,2,0
1437820,Heroes of the Three Kingdoms,0,0,2,2,1,1,0
2852770,Placid Plastic Desktop,2,0,2,2,0,2,0
3421860,NO.8 High School,4,1,1,0,0,2,0
727730,Shiver,1,0,2,2,0,1,0
23380,Gyromancer,13,1,0,2,1,2,0
516480,Pinkman,0,0,2,2,1,1,0
870520,太平洋之嵐6 ～ 史上最大的激戰諾曼第攻防戰! Pacific Storm 6 - Battle for Normandy,0,2,0,0,0,1,0
1808680,Snufkin: Melody of Moominvalley,1,2,2,2,1,2,0
411870,Discovering Colors - Animals,4,1,2,0,0,2,0
1135040,Bombini,0,1,1,0,0,1,0
287740,The Witch's Yarn,1,1,0,0,0,1,0
495420,State of Decay 2: Juggernaut Edition,0,2,1,2,1,2,1
1124600,Naau: The Lost Eye,0,2,0,0,0,1,0
1834820,First Bite,10,2,1,1,0,1,0
1454970,New Tales from the Borderlands,1,2,0,2,1,2,0
1213740,She Will Punish Them,0,2,2,2,1,1,0
2091410,March of Shrooms,0,1,1,0,0,1,0
702430,SCHOOL SIMULATOR MULTIPLAYER,15,2,0,0,0,1,1
494460,Dangerous Relationship,1,1,0,1,0,1,0
359340,Pixel Puzzles Mosaics,4,0,1,1,1,1,0
625730,Cefore,10,2,1,1,0,2,0
740090,Lost Grimoires 3: The Forgotten Well,1,1,1,1,1,2,0
2150490,Gnomdom,1,1,2,1,0,2,0
19980,Prince of Persia®,0,1,1,2,1,2,0
283660,Rabbit Hole 3D: Steam Edition,0,1,0,2,1,1,0
2394350,aerofly RC 10 - RC Flight Simulator,10,2,1,1,0,1,1
814740,Armored Battle Crew [World War 1] - Tank Warfare and Crew Management Simulator,0,2,0,2,0,2,0
458410,Cabals: Magic & Battle Cards,8,0,0,1,0,1,1
1565210,Buildest,0,2,1,0,0,1,1
864810,NUMERIC,0,0,1,0,0,1,0
671260,GOKEN,0,2,0,1,0,1,0
2704110,Aliya: Timelink,10,1,2,2,1,1,0
576620,The Puzzle Room VR ( Escape The Room ),0,1,1,1,0,1,0
982580,女巫与六便士 the sibyl and sixpence,4,1,1,2,0,1,0
1514780,Battle for Esturia,13,1,2,0,0,1,0
857180,The Cooking Game VR,4,1,0,1,0,1,1
301990,School Bus Fun,4,0,0,1,1,2,0
819480,Pizza Titan Ultra,0,2,1,1,0,1,0
1970260,Presentiment of Death,0,2,1,1,0,1,0
1058320,Toki,1,1,1,2,0,2,0
2893260,Maliki : Poison Of The Past,1,2,2,1,0,1,0
2085920,TYRONE vs COPS VR,0,1,2,1,0,1,0
1006710,Decent Icons 2,4,1,0,1,0,2,0
1000770,Urban Tale,1,2,0,1,0,1,0
979790,Change : A Little Story,10,0,1,0,0,1,0
1563950,머준이의 사건파일 ~쌍둥이 저택의 비밀~,1,0,1,1,0,1,0
1328220,CHALICE,0,0,1,1,0,2,0
309900,Super Sky Arena,0,2,1,0,0,1,1
1245640,The Book of Distance,1,0,2,1,0,2,0
448960,"I, Hope",0,2,1,0,0,1,0
1876350,HEROish,0,1,2,1,0,2,1
1951840,Dungeoneer,0,2,0,0,0,1,1
422900,Particle Fleet: Emergence,10,1,2,2,1,1,0
1891600,Human or Not,10,1,1,0,0,1,0
326180,Sinister City,1,0,0,2,1,2,0
1113970,Little Brother Jim,1,1,1,1,0,1,0
611960,Pilam Sky,0,1,1,1,1,1,1
754810,Six Days of Snow,16,0,1,2,0,1,0
2105670,Single Player: Horror,0,0,0,0,0,1,0
448630,Rabiez: Epidemic,10,0,0,1,1,1,0
565720,Pretty Girls Panic!,4,0,1,2,1,1,0
1664910,Murder Diaries,4,2,1,0,0,1,0
345350,LIGHTNING RETURNS™: FINAL FANTASY® XIII,13,2,1,2,1,2,0
1403890,SmFly: Gravity Adventure,0,1,1,0,0,2,0
1850740,Ghost Watchers,1,2,1,2,1,2,1
543600,Monster Maze VR,1,0,1,0,0,1,0
1848160,AMaze DOS,10,0,0,0,0,2,0
744600,Balloonatics,0,1,2,0,0,1,1
809310,Sipho,0,2,1,2,1,2,0
703280,Zeal,0,0,0,2,0,1,1
1543290,Hack Grid,4,0,2,0,0,2,0
292730,Call of Duty®: Infinite Warfare,0,2,0,2,1,2,1
1410000,Skydive Sim - Skydiving Simulator,0,2,0,0,0,1,1
418610,Swiftly,0,0,0,1,1,1,0
680440,Wallpaper Transformer,2,0,0,1,0,1,0
2258090,Goosey Guess,4,2,2,0,0,2,0
380120,Celia's Quest,1,0,1,1,1,1,0
1212450,Mineirinho Shooter DC,0,0,0,0,0,1,1
616240,Premium Pool Arena,4,1,0,1,0,1,1
2788520,Cozy Caravan,1,2,2,2,1,2,0
